relative_audio_path,slice_file_name,fsID,fold,classID,class,sample_rate,channels,frames,actual_duration_sec,rms,rms_dbfs,peak_abs,peak_dbfs,clipping_sample_count,clipping_fraction,silent_frame_count,total_frame_count,silent_frame_fraction,quality_read_error
UrbanSound8K/audio/fold10/159742-8-0-0.wav,159742-8-0-0.wav,159742,10,8,siren,48000,2,192000,4.0,0.0002009007585002,-73.94036847142284,0.0020097494125366,-53.93716179225693,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-1.wav,159742-8-0-1.wav,159742,10,8,siren,48000,2,192000,4.0,0.0002430186723358,-72.28720712219871,0.0020097494125366,-53.93716179225693,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold2/159747-8-0-21.wav,159747-8-0-21.wav,159747,2,8,siren,48000,2,192000,4.0,0.0002463888376951,-72.16757942343325,0.0010851621627807,-59.29010715080752,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-2.wav,159742-8-0-2.wav,159742,10,8,siren,48000,2,192000,4.0,0.0002593321551103,-71.72287261708672,0.0013518333435058,-57.3815369142936,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold2/159747-8-0-20.wav,159747-8-0-20.wav,159747,2,8,siren,48000,2,192000,4.0,0.0003240573278162,-69.78756307044185,0.001851201057434,-54.650928206333376,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-3.wav,159742-8-0-3.wav,159742,10,8,siren,48000,2,192000,4.0,0.0003751527692656,-68.51583686739657,0.0026285648345947,-51.60562612935421,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold9/159745-8-1-7.wav,159745-8-1-7.wav,159745,9,8,siren,48000,2,192000,4.0,0.0004250600468367,-67.43099428521565,0.0027883052825927,-51.093193569248285,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold2/159750-8-0-8.wav,159750-8-0-8.wav,159750,2,8,siren,48000,2,192000,4.0,0.0004449548723641,-67.03368066474277,0.0034234523773193,-49.31071418205434,0,0.0,78,80,0.975,
UrbanSound8K/audio/fold9/159735-2-0-80.wav,159735-2-0-80.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0004451277200132,-67.0303071898858,0.0040596723556518,-47.8301803130588,0,0.0,79,80,0.9875,
UrbanSound8K/audio/fold9/159745-8-1-6.wav,159745-8-1-6.wav,159745,9,8,siren,48000,2,192000,4.0,0.0004497183545026,-66.94118774134436,0.0025961399078369,-51.71343813601361,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/159738-8-0-19.wav,159738-8-0-19.wav,159738,1,8,siren,48000,2,192000,4.0,0.0004818736051674,-66.3413372342602,0.0028473138809204,-50.911293093043895,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold2/159750-8-0-7.wav,159750-8-0-7.wav,159750,2,8,siren,48000,2,192000,4.0,0.0005036852089688,-65.9568160456824,0.0023344755172729,-52.6362135271374,0,0.0,78,80,0.975,
UrbanSound8K/audio/fold1/138031-2-0-2.wav,138031-2-0-2.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0005808427231386,-64.7188289432334,0.003753662109375,-48.5108964704064,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/138031-2-0-47.wav,138031-2-0-47.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0005808579153381,-64.71860176290167,0.002838134765625,-50.939339728115655,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/138031-2-0-13.wav,138031-2-0-13.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0006152998539619,-64.218263759788,0.003570556640625,-48.945281464271126,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-4.wav,159742-8-0-4.wav,159742,10,8,siren,48000,2,192000,4.0,0.0006160627235658,-64.20750136996608,0.0033974647521972,-49.37690080526114,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/159738-8-0-0.wav,159738-8-0-0.wav,159738,1,8,siren,48000,2,192000,4.0,0.0006365712033584,-63.923060229957926,0.003617525100708,-48.83176893569938,0,0.0,76,80,0.95,
UrbanSound8K/audio/fold2/159747-8-0-19.wav,159747-8-0-19.wav,159747,2,8,siren,48000,2,192000,4.0,0.0006606288952752,-63.60084869208774,0.0034751892089843,-49.18043089957327,0,0.0,78,80,0.975,
UrbanSound8K/audio/fold9/159745-8-1-5.wav,159745-8-1-5.wav,159745,9,8,siren,48000,2,192000,4.0,0.000679942255374,-63.35055937050097,0.0039031505584716,-48.17169392209556,0,0.0,72,80,0.9,
UrbanSound8K/audio/fold1/159738-8-0-18.wav,159738-8-0-18.wav,159738,1,8,siren,48000,2,192000,4.0,0.0007016920135356,-63.07706932925371,0.0043385028839111,-47.25320219051398,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold9/159735-2-0-99.wav,159735-2-0-99.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0007067273836582,-63.01496161388427,0.0052753686904907,-45.55494365084162,0,0.0,76,80,0.95,
UrbanSound8K/audio/fold2/159750-8-0-6.wav,159750-8-0-6.wav,159750,2,8,siren,48000,2,192000,4.0,0.0007108193240128,-62.9648154834554,0.0047649145126342,-46.438897732724,0,0.0,72,80,0.9,
UrbanSound8K/audio/fold2/159747-8-0-0.wav,159747-8-0-0.wav,159747,2,8,siren,48000,2,192000,4.0,0.0008754921727813,-61.15495464627779,0.0042152404785156,-47.50355287861064,0,0.0,61,80,0.7625,
UrbanSound8K/audio/fold1/159738-8-0-1.wav,159738-8-0-1.wav,159738,1,8,siren,48000,2,192000,4.0,0.0009502163156867,-60.44355033601108,0.0045678615570068,-46.80574134366411,0,0.0,53,80,0.6625,
UrbanSound8K/audio/fold9/159744-8-0-13.wav,159744-8-0-13.wav,159744,9,8,siren,48000,2,192000,4.0,0.0009778749663382,-60.1943334339157,0.0061180591583251,-44.26772655876274,0,0.0,50,80,0.625,
UrbanSound8K/audio/fold2/159747-8-0-1.wav,159747-8-0-1.wav,159747,2,8,siren,48000,2,192000,4.0,0.0009788668248802,-60.18552780140087,0.0045304298400878,-46.87721181704062,0,0.0,45,80,0.5625,
UrbanSound8K/audio/fold9/159755-8-0-0.wav,159755-8-0-0.wav,159755,9,8,siren,48000,2,192000,4.0,0.0010145017877221,-59.87494366660652,0.0077179670333862,-42.2499416162228,0,0.0,62,80,0.775,
UrbanSound8K/audio/fold10/188497-2-0-0.wav,188497-2-0-0.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.001033128472045,-59.71691339088537,0.0067228078842163,-43.448985985576,0,0.0,40,80,0.5,
UrbanSound8K/audio/fold9/159745-8-1-4.wav,159745-8-1-4.wav,159745,9,8,siren,48000,2,192000,4.0,0.0010715971002355,-59.399369405446336,0.0063506364822387,-43.94365492133606,0,0.0,48,80,0.6,
UrbanSound8K/audio/fold10/188497-2-0-1.wav,188497-2-0-1.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0010792920365929,-59.33722054618663,0.0067228078842163,-43.448985985576,0,0.0,31,80,0.3875,
UrbanSound8K/audio/fold2/159747-8-0-8.wav,159747-8-0-8.wav,159747,2,8,siren,48000,2,192000,4.0,0.0010941183427348,-59.218714020434085,0.0086948871612548,-41.21472099447283,0,0.0,45,80,0.5625,
UrbanSound8K/audio/fold10/159742-8-0-5.wav,159742-8-0-5.wav,159742,10,8,siren,48000,2,192000,4.0,0.001100669731386,-59.16685953071824,0.0083633661270141,-41.55237780970318,0,0.0,58,80,0.725,
UrbanSound8K/audio/fold1/138031-2-0-23.wav,138031-2-0-23.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0011138345580548,-59.06358623458728,0.0086669921875,-41.242631898253606,0,0.0,65,80,0.8125,
UrbanSound8K/audio/fold1/138031-2-0-22.wav,138031-2-0-22.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0011161169968545,-59.04580556271608,0.00787353515625,-42.07660457992976,0,0.0,61,80,0.7625,
UrbanSound8K/audio/fold10/188497-2-0-2.wav,188497-2-0-2.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0011700614122673,-58.63582686236048,0.0060278177261352,-44.396797773898285,0,0.0,20,80,0.25,
UrbanSound8K/audio/fold2/159747-8-0-2.wav,159747-8-0-2.wav,159747,2,8,siren,48000,2,192000,4.0,0.0011861922685056,-58.516898219715074,0.0065171718597412,-43.71881652760021,0,0.0,25,80,0.3125,
UrbanSound8K/audio/fold9/159735-2-0-22.wav,159735-2-0-22.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0012085961643606,-58.35437576752405,0.0114728212356567,-38.80659546687837,0,0.0,49,80,0.6125,
UrbanSound8K/audio/fold2/159750-8-0-5.wav,159750-8-0-5.wav,159750,2,8,siren,48000,2,192000,4.0,0.0012225458631291,-58.25469679164806,0.0109683275222778,-39.19719179348424,0,0.0,52,80,0.65,
UrbanSound8K/audio/fold2/159747-8-0-7.wav,159747-8-0-7.wav,159747,2,8,siren,48000,2,192000,4.0,0.0012452161172404,-58.09510533474534,0.0103605985641479,-39.69230306633845,0,0.0,45,80,0.5625,
UrbanSound8K/audio/fold1/138031-2-0-28.wav,138031-2-0-28.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0013169512385502,-57.60860609864739,0.015869140625,-35.98893182649838,0,0.0,66,80,0.825,
UrbanSound8K/audio/fold9/159735-2-0-11.wav,159735-2-0-11.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0013306429609656,-57.518769181768754,0.0133928060531616,-37.462568406392656,0,0.0,53,80,0.6625,
UrbanSound8K/audio/fold1/138031-2-0-7.wav,138031-2-0-7.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0013432897394523,-57.43660605081448,0.0084228515625,-41.490817057890006,0,0.0,52,80,0.65,
UrbanSound8K/audio/fold2/159747-8-0-6.wav,159747-8-0-6.wav,159747,2,8,siren,48000,2,192000,4.0,0.0013442806666716,-57.43020094616129,0.0103605985641479,-39.69230306633845,0,0.0,34,80,0.425,
UrbanSound8K/audio/fold1/159738-8-0-2.wav,159738-8-0-2.wav,159738,1,8,siren,48000,2,192000,4.0,0.0013512588338926,-57.38522907633917,0.0056279897689819,-44.99293401464893,0,0.0,25,80,0.3125,
UrbanSound8K/audio/fold10/188497-2-0-8.wav,188497-2-0-8.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0013614504132419,-57.319963438262285,0.0066497325897216,-43.54391637857957,0,0.0,3,80,0.0375,
UrbanSound8K/audio/fold10/188497-2-0-23.wav,188497-2-0-23.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0013772536767646,-57.21972119090658,0.0061554908752441,-44.21474616282774,0,0.0,1,80,0.0125,
UrbanSound8K/audio/fold9/159755-8-0-1.wav,159755-8-0-1.wav,159755,9,8,siren,48000,2,192000,4.0,0.0014016877394169,-57.06697450845124,0.0092843770980834,-40.64494456748732,0,0.0,36,80,0.45,
UrbanSound8K/audio/fold6/34952-8-0-3.wav,34952-8-0-3.wav,34952,6,8,siren,44100,2,176400,4.0,0.0014169877395033,-56.97267814944827,0.007293701171875,-42.741040680231606,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold6/34952-8-0-4.wav,34952-8-0-4.wav,34952,6,8,siren,44100,2,176400,4.0,0.0014626645715907,-56.69710515773322,0.007293701171875,-42.741040680231606,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold1/159738-8-0-4.wav,159738-8-0-4.wav,159738,1,8,siren,48000,2,192000,4.0,0.0014701016480103,-56.653052711243774,0.0077449083328247,-42.21967436192764,0,0.0,41,80,0.5125,
UrbanSound8K/audio/fold10/188497-2-0-17.wav,188497-2-0-17.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0014732931740581,-56.63421646563707,0.0073548555374145,-42.66851706354168,0,0.0,4,80,0.05,
UrbanSound8K/audio/fold1/159738-8-0-3.wav,159738-8-0-3.wav,159738,1,8,siren,48000,2,192000,4.0,0.0014804655220359,-56.592034045316495,0.0057657957077026,-44.782814989872726,0,0.0,27,80,0.3375,
UrbanSound8K/audio/fold2/159750-8-0-4.wav,159750-8-0-4.wav,159750,2,8,siren,48000,2,192000,4.0,0.0015017887344583,-56.46782315638731,0.0109683275222778,-39.19719179348424,0,0.0,31,80,0.3875,
UrbanSound8K/audio/fold9/159735-2-0-17.wav,159735-2-0-17.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0015017928089946,-56.4677995905398,0.0138664245605468,-37.16071013513209,0,0.0,45,80,0.5625,
UrbanSound8K/audio/fold6/34952-8-0-7.wav,34952-8-0-7.wav,34952,6,8,siren,44100,2,176400,4.0,0.001593266846612,-55.9542296151042,0.0068359375,-43.30403833251111,0,0.0,1,80,0.0125,
UrbanSound8K/audio/fold1/138031-2-0-45.wav,138031-2-0-45.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0015962878242135,-55.93777597903305,0.019287109375,-34.29465713354666,0,0.0,49,80,0.6125,
UrbanSound8K/audio/fold6/34952-8-0-6.wav,34952-8-0-6.wav,34952,6,8,siren,44100,2,176400,4.0,0.0016094389138743,-55.86651004555995,0.007598876953125,-42.38501175727963,0,0.0,1,80,0.0125,
UrbanSound8K/audio/fold6/34952-8-0-5.wav,34952-8-0-5.wav,34952,6,8,siren,44100,2,176400,4.0,0.0016289493069052,-55.761848615534845,0.007598876953125,-42.38501175727963,0,0.0,1,80,0.0125,
UrbanSound8K/audio/fold9/159735-2-0-121.wav,159735-2-0-121.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0016290460480377,-55.7613327874206,0.0114339590072631,-38.83606738280804,0,0.0,6,80,0.075,
UrbanSound8K/audio/fold10/188497-2-0-19.wav,188497-2-0-19.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0016527749830856,-55.63572538781125,0.0089023113250732,-41.00994443922498,0,0.0,1,80,0.0125,
UrbanSound8K/audio/fold10/159742-8-0-14.wav,159742-8-0-14.wav,159742,10,8,siren,48000,2,192000,4.0,0.0016685514710843,-55.55320783576506,0.0113273859024047,-38.91740607307584,0,0.0,26,80,0.325,
UrbanSound8K/audio/fold2/159747-8-0-9.wav,159747-8-0-9.wav,159747,2,8,siren,48000,2,192000,4.0,0.0016769407084211,-55.50964584937769,0.0102216005325317,-39.80962191176964,0,0.0,17,80,0.2125,
UrbanSound8K/audio/fold8/148632-8-0-9.wav,148632-8-0-9.wav,148632,8,8,siren,48000,1,192000,4.0,0.001695177401416,-55.41569691766004,0.0079678297042846,-41.97319913244972,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold1/159738-8-0-10.wav,159738-8-0-10.wav,159738,1,8,siren,48000,2,192000,4.0,0.0017102974234148,-55.33856717091895,0.0082587003707885,-41.66176579984609,0,0.0,24,80,0.3,
UrbanSound8K/audio/fold6/161923-3-0-5.wav,161923-3-0-5.wav,161923,6,3,dog_bark,44100,2,176400,4.0,0.0017114945221692,-55.33248973064458,0.0413265228271484,-27.675422685805543,0,0.0,49,80,0.6125,
UrbanSound8K/audio/fold8/148632-8-0-16.wav,148632-8-0-16.wav,148632,8,8,siren,48000,1,192000,4.0,0.0017178574344143,-55.3002576251862,0.008285641670227,-41.63347705195922,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/148632-8-0-17.wav,148632-8-0-17.wav,148632,8,8,siren,48000,1,192000,4.0,0.0017303858185186,-55.23714105681981,0.0073655843734741,-42.655855824744,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold9/159735-2-0-34.wav,159735-2-0-34.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0017510462785139,-55.13404751536533,0.0251699686050415,-31.98234652309372,0,0.0,7,80,0.0875,
UrbanSound8K/audio/fold8/148632-8-0-5.wav,148632-8-0-5.wav,148632,8,8,siren,48000,1,192000,4.0,0.001783754909411,-54.97329637142451,0.0085999965667724,-41.31003444264509,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/148632-8-0-12.wav,148632-8-0-12.wav,148632,8,8,siren,48000,1,192000,4.0,0.0017904614796862,-54.94070036084028,0.0128974914550781,-37.789895023717854,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold1/159738-8-0-17.wav,159738-8-0-17.wav,159738,1,8,siren,48000,2,192000,4.0,0.001815487165004,-54.82013634166056,0.0187299251556396,-34.54927916104586,0,0.0,46,80,0.575,
UrbanSound8K/audio/fold8/148632-8-0-11.wav,148632-8-0-11.wav,148632,8,8,siren,48000,1,192000,4.0,0.001821702462621,-54.79045109164989,0.0205837488174438,-33.72951052882602,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold9/159735-2-0-9.wav,159735-2-0-9.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0018230654532089,-54.78395477328345,0.0200316905975341,-33.965647927561534,0,0.0,53,80,0.6625,
UrbanSound8K/audio/fold8/148632-8-0-18.wav,148632-8-0-18.wav,148632,8,8,siren,48000,1,192000,4.0,0.0018273134483024,-54.763738990639325,0.0073655843734741,-42.655855824744,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/148632-8-0-10.wav,148632-8-0-10.wav,148632,8,8,siren,48000,1,192000,4.0,0.0018454876262694,-54.67777724681876,0.0205837488174438,-33.72951052882602,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/148632-8-0-6.wav,148632-8-0-6.wav,148632,8,8,siren,48000,1,192000,4.0,0.0018874617526307,-54.48243680234317,0.0105072259902954,-39.57023853599958,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/39967-9-0-0.wav,39967-9-0-0.wav,39967,8,9,street_music,44100,2,176400,4.0,0.0019034751458093,-54.40905579026594,0.011749267578125,-38.59978410902435,0,0.0,3,80,0.0375,
UrbanSound8K/audio/fold8/148632-8-0-13.wav,148632-8-0-13.wav,148632,8,8,siren,48000,1,192000,4.0,0.0019115407485514,-54.37232879273759,0.0128974914550781,-37.789895023717854,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/148632-8-0-14.wav,148632-8-0-14.wav,148632,8,8,siren,48000,1,192000,4.0,0.0019212334882467,-54.32839703909957,0.0084685087203979,-41.44386121847164,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold9/159744-8-0-1.wav,159744-8-0-1.wav,159744,9,8,siren,48000,2,192000,4.0,0.0019291109638288,-54.29285581422911,0.0103377103805542,-39.7115127822891,0,0.0,7,80,0.0875,
UrbanSound8K/audio/fold4/95404-3-0-4.wav,95404-3-0-4.wav,95404,4,3,dog_bark,44100,2,176400,4.0,0.0019353596726432,-54.2647662529151,0.0144670009613037,-36.79242979358249,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/148632-8-0-15.wav,148632-8-0-15.wav,148632,8,8,siren,48000,1,192000,4.0,0.0019377986900508,-54.25382684024761,0.0084685087203979,-41.44386121847164,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold6/34952-8-0-2.wav,34952-8-0-2.wav,34952,6,8,siren,44100,2,176400,4.0,0.0019513822626322,-54.1931529381968,0.010711669921875,-39.402856369877874,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold4/95404-3-0-5.wav,95404-3-0-5.wav,95404,4,3,dog_bark,44100,2,176400,4.0,0.0019729367922991,-54.09773656353614,0.0194450616836547,-34.22381349689417,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold10/188497-2-0-11.wav,188497-2-0-11.wav,188497,10,2,children_playing,48000,1,192000,4.0,0.0019956121686846,-53.99847713037107,0.0111312866210937,-39.06909268788458,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold8/71177-8-0-0.wav,71177-8-0-0.wav,71177,8,8,siren,44100,2,176400,4.0,0.001998574938625,-53.985591255596255,0.015594482421875,-36.1405806965001,0,0.0,43,80,0.5375,
UrbanSound8K/audio/fold10/159742-8-0-13.wav,159742-8-0-13.wav,159742,10,8,siren,48000,2,192000,4.0,0.002001789631322,-53.971631291943886,0.0113273859024047,-38.91740607307584,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold1/159738-8-0-7.wav,159738-8-0-7.wav,159738,1,8,siren,48000,2,192000,4.0,0.0020174090750515,-53.90412059772614,0.0086952447891235,-41.21436374402667,0,0.0,29,80,0.3625,
UrbanSound8K/audio/fold4/39968-9-0-69.wav,39968-9-0-69.wav,39968,4,9,street_music,44100,2,176400,4.0,0.0020625218749046,-53.71202873337897,0.01373291015625,-37.24474842368748,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold1/159738-8-0-6.wav,159738-8-0-6.wav,159738,1,8,siren,48000,2,192000,4.0,0.0020657088607549,-53.69861775194607,0.0071057081222534,-42.96785271570709,0,0.0,24,80,0.3,
UrbanSound8K/audio/fold9/159745-8-1-3.wav,159745-8-1-3.wav,159745,9,8,siren,48000,2,192000,4.0,0.0020663461182266,-53.6959386258734,0.01055109500885,-39.53404932557525,0,0.0,16,80,0.2,
UrbanSound8K/audio/fold7/14524-1-0-0.wav,14524-1-0-0.wav,14524,7,1,car_horn,48000,2,40785,0.8496875,0.0020672639366239,-53.69208143115411,0.009033203125,-40.88316447801559,0,0.0,0,17,0.0,
UrbanSound8K/audio/fold1/159738-8-0-5.wav,159738-8-0-5.wav,159738,1,8,siren,48000,2,192000,4.0,0.0020687533542513,-53.68582569439749,0.0077449083328247,-42.21967436192764,0,0.0,33,80,0.4125,
UrbanSound8K/audio/fold3/159761-0-0-6.wav,159761-0-0-6.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0021674383897334,-53.28106477326649,0.008697509765625,-41.21210149902416,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-5.wav,159761-0-0-5.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0021737485658377,-53.25581383042486,0.011993408203125,-38.42114769168583,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-4.wav,159761-0-0-4.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0021826098673045,-53.22047771475557,0.014251708984375,-36.92266108787212,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-8.wav,159761-0-0-8.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0021875943057239,-53.20066431516268,0.00787353515625,-42.07660457992976,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-7.wav,159761-0-0-7.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0021900322753936,-53.19098969477703,0.008697509765625,-41.21210149902416,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-3.wav,159761-0-0-3.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0021922213491052,-53.1823119431544,0.0157470703125,-36.05600466665013,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-0.wav,159761-0-0-0.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0022025764919817,-53.14138000593477,0.040191650390625,-27.91728319995868,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-2.wav,159761-0-0-2.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.0022090813145041,-53.11576595608426,0.01800537109375,-34.891958466351475,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold3/159761-0-0-1.wav,159761-0-0-1.wav,159761,3,0,air_conditioner,44100,2,176400,4.0,0.002222626004368,-53.06267217565397,0.021514892578125,-33.34521635936638,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold1/159738-8-0-11.wav,159738-8-0-11.wav,159738,1,8,siren,48000,2,192000,4.0,0.0022272081114351,-53.04478400754435,0.0110538005828857,-39.12976749226874,0,0.0,16,80,0.2,
UrbanSound8K/audio/fold9/159744-8-0-0.wav,159744-8-0-0.wav,159744,9,8,siren,48000,2,192000,4.0,0.0022504753433167,-52.95451481843024,0.0119268894195556,-38.46945614598675,0,0.0,4,80,0.05,
UrbanSound8K/audio/fold1/159738-8-0-9.wav,159738-8-0-9.wav,159738,1,8,siren,48000,2,192000,4.0,0.002252604579553,-52.94630074599261,0.0100272893905639,-39.97632902018778,0,0.0,18,80,0.225,
UrbanSound8K/audio/fold8/148632-8-0-8.wav,148632-8-0-8.wav,148632,8,8,siren,48000,1,192000,4.0,0.0022566148545593,-52.93085114731349,0.011604905128479,-38.70716811208281,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold2/159747-8-0-5.wav,159747-8-0-5.wav,159747,2,8,siren,48000,2,192000,4.0,0.0022607212886214,-52.91505952067166,0.0106750726699829,-39.43258319713108,0,0.0,24,80,0.3,
UrbanSound8K/audio/fold4/39968-9-0-81.wav,39968-9-0-81.wav,39968,4,9,street_music,44100,2,176400,4.0,0.0023017015773802,-52.75901969317214,0.01629638671875,-35.75817355862323,0,0.0,1,80,0.0125,
UrbanSound8K/audio/fold3/180057-9-0-11.wav,180057-9-0-11.wav,180057,3,9,street_music,44100,2,176400,4.0,0.0023057998623698,-52.74356782148925,0.032257080078125,-29.827498953045836,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold4/95404-3-0-1.wav,95404-3-0-1.wav,95404,4,3,dog_bark,44100,2,176400,4.0,0.0023256868589669,-52.66897522102348,0.0218418836593627,-33.21419820983056,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold2/132073-1-4-0.wav,132073-1-4-0.wav,132073,2,1,car_horn,48000,2,37440,0.78,0.0023475007619708,-52.58788516189991,0.01007080078125,-39.93871990163661,0,0.0,0,16,0.0,
UrbanSound8K/audio/fold8/148632-8-0-7.wav,148632-8-0-7.wav,148632,8,8,siren,48000,1,192000,4.0,0.0023767701350152,-52.48025636477757,0.011604905128479,-38.70716811208281,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold9/159744-8-0-3.wav,159744-8-0-3.wav,159744,9,8,siren,48000,2,192000,4.0,0.0023791415151208,-52.47159449335964,0.0137345790863037,-37.24369291095751,0,0.0,12,80,0.15,
UrbanSound8K/audio/fold9/159744-8-0-2.wav,159744-8-0-2.wav,159744,9,8,siren,48000,2,192000,4.0,0.0024201078340411,-52.32330564993145,0.0134308338165283,-37.43794049022024,0,0.0,7,80,0.0875,
UrbanSound8K/audio/fold4/95404-3-0-0.wav,95404-3-0-0.wav,95404,4,3,dog_bark,44100,2,176400,4.0,0.0024367375299334,-52.26382495541469,0.0274605751037597,-31.22580743246308,0,0.0,0,80,0.0,
