relative_audio_path,slice_file_name,fsID,fold,classID,class,sample_rate,channels,frames,actual_duration_sec,rms,rms_dbfs,peak_abs,peak_dbfs,clipping_sample_count,clipping_fraction,silent_frame_count,total_frame_count,silent_frame_fraction,quality_read_error
UrbanSound8K/audio/fold1/138031-2-0-13.wav,138031-2-0-13.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0006152998539619,-64.218263759788,0.003570556640625,-48.945281464271126,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/138031-2-0-2.wav,138031-2-0-2.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0005808427231386,-64.7188289432334,0.003753662109375,-48.5108964704064,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/138031-2-0-47.wav,138031-2-0-47.wav,138031,1,2,children_playing,48000,2,192000,4.0,0.0005808579153381,-64.71860176290167,0.002838134765625,-50.939339728115655,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/159738-8-0-19.wav,159738-8-0-19.wav,159738,1,8,siren,48000,2,192000,4.0,0.0004818736051674,-66.3413372342602,0.0028473138809204,-50.911293093043895,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold2/159747-8-0-21.wav,159747-8-0-21.wav,159747,2,8,siren,48000,2,192000,4.0,0.0002463888376951,-72.16757942343325,0.0010851621627807,-59.29010715080752,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold1/159738-8-0-18.wav,159738-8-0-18.wav,159738,1,8,siren,48000,2,192000,4.0,0.0007016920135356,-63.07706932925371,0.0043385028839111,-47.25320219051398,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-1.wav,159742-8-0-1.wav,159742,10,8,siren,48000,2,192000,4.0,0.0002430186723358,-72.28720712219871,0.0020097494125366,-53.93716179225693,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-0.wav,159742-8-0-0.wav,159742,10,8,siren,48000,2,192000,4.0,0.0002009007585002,-73.94036847142284,0.0020097494125366,-53.93716179225693,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-2.wav,159742-8-0-2.wav,159742,10,8,siren,48000,2,192000,4.0,0.0002593321551103,-71.72287261708672,0.0013518333435058,-57.3815369142936,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-3.wav,159742-8-0-3.wav,159742,10,8,siren,48000,2,192000,4.0,0.0003751527692656,-68.51583686739657,0.0026285648345947,-51.60562612935421,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold9/159745-8-1-6.wav,159745-8-1-6.wav,159745,9,8,siren,48000,2,192000,4.0,0.0004497183545026,-66.94118774134436,0.0025961399078369,-51.71343813601361,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold10/159742-8-0-4.wav,159742-8-0-4.wav,159742,10,8,siren,48000,2,192000,4.0,0.0006160627235658,-64.20750136996608,0.0033974647521972,-49.37690080526114,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold9/159745-8-1-7.wav,159745-8-1-7.wav,159745,9,8,siren,48000,2,192000,4.0,0.0004250600468367,-67.43099428521565,0.0027883052825927,-51.093193569248285,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold2/159747-8-0-20.wav,159747-8-0-20.wav,159747,2,8,siren,48000,2,192000,4.0,0.0003240573278162,-69.78756307044185,0.001851201057434,-54.650928206333376,0,0.0,80,80,1.0,
UrbanSound8K/audio/fold9/159735-2-0-80.wav,159735-2-0-80.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0004451277200132,-67.0303071898858,0.0040596723556518,-47.8301803130588,0,0.0,79,80,0.9875,
UrbanSound8K/audio/fold2/159747-8-0-19.wav,159747-8-0-19.wav,159747,2,8,siren,48000,2,192000,4.0,0.0006606288952752,-63.60084869208774,0.0034751892089843,-49.18043089957327,0,0.0,78,80,0.975,
UrbanSound8K/audio/fold2/159750-8-0-7.wav,159750-8-0-7.wav,159750,2,8,siren,48000,2,192000,4.0,0.0005036852089688,-65.9568160456824,0.0023344755172729,-52.6362135271374,0,0.0,78,80,0.975,
UrbanSound8K/audio/fold2/159750-8-0-8.wav,159750-8-0-8.wav,159750,2,8,siren,48000,2,192000,4.0,0.0004449548723641,-67.03368066474277,0.0034234523773193,-49.31071418205434,0,0.0,78,80,0.975,
UrbanSound8K/audio/fold1/159738-8-0-0.wav,159738-8-0-0.wav,159738,1,8,siren,48000,2,192000,4.0,0.0006365712033584,-63.923060229957926,0.003617525100708,-48.83176893569938,0,0.0,76,80,0.95,
UrbanSound8K/audio/fold9/159735-2-0-99.wav,159735-2-0-99.wav,159735,9,2,children_playing,48000,2,192000,4.0,0.0007067273836582,-63.01496161388427,0.0052753686904907,-45.55494365084162,0,0.0,76,80,0.95,
