relative_audio_path,slice_file_name,fsID,fold,classID,class,sample_rate,channels,frames,actual_duration_sec,rms,rms_dbfs,peak_abs,peak_dbfs,clipping_sample_count,clipping_fraction,silent_frame_count,total_frame_count,silent_frame_fraction,quality_read_error
UrbanSound8K/audio/fold5/100032-3-0-0.wav,100032-3-0-0.wav,100032,5,3,dog_bark,44100,2,14004,0.31755102040816324,0.1644062101840973,-15.68163563400379,0.999969482421875,-0.00026507636037961915,2,7.140816909454442e-05,0,7,0.0,
UrbanSound8K/audio/fold5/100263-2-0-117.wav,100263-2-0-117.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.005060003604739904,-45.91698347538547,0.040740966796875,-27.79937338518248,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-121.wav,100263-2-0-121.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.0036897603422403336,-48.660036825451144,0.0242919921875,-32.29073734444098,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-126.wav,100263-2-0-126.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.007194946985691786,-42.85944803428718,0.05908203125,-24.57089163974686,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-137.wav,100263-2-0-137.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.003991822246462107,-47.97657611672839,0.024078369140625,-32.36745863500595,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-143.wav,100263-2-0-143.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.004712372086942196,-46.53520850310387,0.024749755859375,-32.12858161497124,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-161.wav,100263-2-0-161.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.003217694815248251,-49.8491029855905,0.01702880859375,-35.376314720442785,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-3.wav,100263-2-0-3.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.003552104579284787,-48.990285128489745,0.01959228515625,-34.15829813781729,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold5/100263-2-0-36.wav,100263-2-0-36.wav,100263,5,2,children_playing,44100,2,176400,4.0,0.003868070198222995,-48.25011305773601,0.020050048828125,-33.95769130799874,0,0.0,0,80,0.0,
UrbanSound8K/audio/fold10/100648-1-0-0.wav,100648-1-0-0.wav,100648,10,1,car_horn,44100,2,28600,0.6485260770975056,0.043162230402231216,-27.29792242605059,0.19049072265625,-14.402523412608081,0,0.0,0,13,0.0,
UrbanSound8K/audio/fold10/100648-1-1-0.wav,100648-1-1-0.wav,100648,10,1,car_horn,44100,2,46305,1.05,0.03265198692679405,-29.72180772110906,0.15313720703125,-16.298385559622524,0,0.0,0,21,0.0,
